"ttl","ttl href"
"НАРЕДБА № Н-3 ОТ 6 АПРИЛ 2023 Г. ЗА ВОДЕНЕТО, СЪХРАНЯВАНЕТО И ДОСТЪПА ДО ИНФОРМАЦИОННАТА СИСТЕМА ЗА ЕДИННА ВХОДНА ТОЧКА ЗА ЗАПОРИТЕ НА ДВИЖИМИ ВЕЩИ, ПОДЛЕЖАЩИ НА РЕГИСТРАЦИЯ ПО СИЛАТА НА ЗАКОН, И ЗА ОРГАНИЗАЦИЯТА, ПРАВИЛАТА И ДЕЙНОСТТА НА ОНЛАЙН ПЛАТ","https://www.ciela.net/svobodna-zona-normativi/view/2137232816/naredba-%E2%84%96-n-3-ot-6-april-2023-g-za-vodeneto-sahranyavaneto-i-dostapa-do-informatsionnata-sistema-za-edinna-vhodna-tochka-za-zaporite-na-dvizhimi-veshti-podlezhashti-na-registratsiya-po-silata-na-zakon-i-za-organizatsiyata-pravilata-i-deynostta-na-onlayn-plat"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА ОСЪЩЕСТВЯВАНЕ НА ДЕЙНОСТИТЕ, СВЪРЗАНИ С ОРЪЖИЯТА, БОЕПРИПАСИТЕ И ПИРОТЕХНИЧЕСКИТЕ ИЗДЕЛИЯ, И КОНТРОЛА НАД ТЯХ В БЮРОТО ПО ЗАЩИТА НА ЗАСТРАШЕНИ ЛИЦА ПРИ МИНИСТЪРА НА ПРАВОСЪДИЕТО","https://www.ciela.net/svobodna-zona-normativi/view/2137232926/naredba-za-usloviyata-i-reda-za-osashtestvyavane-na-deynostite-svarzani-s-orazhiyata-boepripasite-i-pirotehnicheskite-izdeliya-i-kontrola-nad-tyah-v-byuroto-po-zashtita-na-zastrasheni-litsa-pri-ministara-na-pravosadieto"
"НАРЕДБА ЗА ВОДЕНЕТО, СЪХРАНЯВАНЕТО И ДОСТЪПА ДО ЕЛЕКТРОННИЯ РЕГИСТЪР С ДАННИ ЗА ЛИЦАТА, ЗА КОИТО КОНСУЛТАТИВНИЯТ СЪВЕТ ПРИ ИЗПЪЛНИТЕЛНАТА АГЕНЦИЯ ЗА БЪЛГАРИТЕ В ЧУЖБИНА Е УСТАНОВЯВАЛ БЪЛГАРСКИ ПРОИЗХОД","https://www.ciela.net/svobodna-zona-normativi/view/2137232929/naredba-za-vodeneto-sahranyavaneto-i-dostapa-do-elektronniya-registar-s-danni-za-litsata-za-koito-konsultativniyat-savet-pri-izpalnitelnata-agentsiya-za-balgarite-v-chuzhbina-e-ustanovyaval-balgarski-proizhod"
"НАРЕДБА № Н-6 ОТ 11 АПРИЛ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ЕКСПЛОАТАЦИЯТА НА БЕЗПИЛОТНИ ЛЕТАТЕЛНИ СИСТЕМИ И НАДЗОРА НАД ТЕХНИТЕ ОПЕРАТОРИ","https://www.ciela.net/svobodna-zona-normativi/view/2137233028/naredba-%E2%84%96-n-6-ot-11-april-2023-g-za-usloviyata-i-reda-za-eksploatatsiyata-na-bezpilotni-letatelni-sistemi-i-nadzora-nad-tehnite-operatori"
"НАРЕДБА № 1 ОТ 20 АПРИЛ 2023 Г. ЗА ПРИЕМАНЕ НА ФАРМАКО-ТЕРАПЕВТИЧНО РЪКОВОДСТВО ПО ТРАНСПЛАНТОЛОГИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137233088/naredba-%E2%84%96-1-ot-20-april-2023-g-za-priemane-na-farmako-terapevtichno-rakovodstvo-po-transplantologiya"
"НАРЕДБА № 5 ОТ 2 МАЙ 2023 Г. ЗА СПЕЦИФИЧНИТЕ ИЗИСКВАНИЯ ЗА ПРОИЗВОДСТВО, СЪБИРАНЕ, ТРАНСПОРТИРАНЕ И ПРЕРАБОТКА НА СУРОВО МЛЯКО, ПРЕДЛАГАНЕТО НА ПАЗАРА НА МЛЯКО И МЛЕЧНИ ПРОДУКТИ И ОФИЦИАЛНИЯ ИМ КОНТРОЛ","https://www.ciela.net/svobodna-zona-normativi/view/2137233263/naredba-%E2%84%96-5-ot-2-may-2023-g-za-spetsifichnite-iziskvaniya-za-proizvodstvo-sabirane-transportirane-i-prerabotka-na-surovo-mlyako-predlaganeto-na-pazara-na-mlyako-i-mlechni-produkti-i-ofitsialniya-im-kontrol"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА ОРГАНИЗИРАНЕ, ПРОВЕЖДАНЕ И ОСИГУРЯВАНЕ ОБУЧЕНИЕТО НА БЪЛГАРСКИТЕ ГРАЖДАНИ ЗА ЗАЩИТА НА ОТЕЧЕСТВОТО","https://www.ciela.net/svobodna-zona-normativi/view/2137233267/naredba-za-usloviyata-i-reda-za-organizirane-provezhdane-i-osiguryavane-obuchenieto-na-balgarskite-grazhdani-za-zashtita-na-otechestvoto"
"НАРЕДБА № 12 ОТ 23 МАЙ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ПРОЕКТАНТ КОМПЮТЪРНИ МРЕЖИ""","https://www.ciela.net/svobodna-zona-normativi/view/2137233745/naredba-%E2%84%96-12-ot-23-may-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 6 ОТ 30 МАЙ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИЯТА ""ПЛАЩАНИЯ ЗА ЗЕМЕДЕЛСКИ ЗЕМИ В ЗОНИ ОТ НАТУРА 2000"", ВКЛЮЧЕНА В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕ НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА ПЕРИОДА 2023 - 2","https://www.ciela.net/svobodna-zona-normativi/view/2137233746/naredba-%E2%84%96-6-ot-30-may-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsiyata-"
"НАРЕДБА № 7 ОТ 30 МАЙ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИЯТА ""ПЛАЩАНИЯ ЗА РАЙОНИ, ИЗПРАВЕНИ ПРЕД ПРИРОДНИ ИЛИ ДРУГИ СПЕЦИФИЧНИ ОГРАНИЧЕНИЯ"", ВКЛЮЧЕНА В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕ НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ НА РЕПУБЛИКА Б","https://www.ciela.net/svobodna-zona-normativi/view/2137233748/naredba-%E2%84%96-7-ot-30-may-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsiyata-"
"НАРЕДБА № 13 ОТ 23 МАЙ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""КАМЕНОДЕЛЕЦ""","https://www.ciela.net/svobodna-zona-normativi/view/2137233771/naredba-%E2%84%96-13-ot-23-may-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 14 ОТ 23 МАЙ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ОРГАНИЗАТОР В ДЪРВООБРАБОТВАНЕТО И ПРОИЗВОДСТВОТО НА МЕБЕЛИ""","https://www.ciela.net/svobodna-zona-normativi/view/2137233849/naredba-%E2%84%96-14-ot-23-may-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 15 ОТ 23 МАЙ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""ШЛОСЕР""","https://www.ciela.net/svobodna-zona-normativi/view/2137233926/naredba-%E2%84%96-15-ot-23-may-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № Н-4 ОТ 2 ЮНИ 2023 Г. ЗА УСЛОВИЯТА И ИЗИСКВАНИЯТА, НА КОИТО ТРЯБВА ДА ОТГОВАРЯТ ПЛОЩАДКИТЕ ЗА СЪХРАНЯВАНЕ ИЛИ ТРЕТИРАНЕ НА ОТПАДЪЦИ, ЗА РАЗПОЛАГАНЕ НА СЪОРЪЖЕНИЯ ЗА ТРЕТИРАНЕ НА ОТПАДЪЦИ И ЗА ТРАНСПОРТИРАНЕ НА ПРОИЗВОДСТВЕНИ И ОПАСНИ ОТПАДЪЦ","https://www.ciela.net/svobodna-zona-normativi/view/2137234036/naredba-%E2%84%96-n-4-ot-2-yuni-2023-g-za-usloviyata-i-iziskvaniyata-na-koito-tryabva-da-otgovaryat-ploshtadkite-za-sahranyavane-ili-tretirane-na-otpadatsi-za-razpolagane-na-saorazheniya-za-tretirane-na-otpadatsi-i-za-transportirane-na-proizvodstveni-i-opasni-otpadats"
"НАРЕДБА НА СТОЛИЧЕН ОБЩИНСКИ СЪВЕТ ЗА РЕДА И УСЛОВИЯТА ЗА ПРОВЕЖДАНЕ НА МАСОВИ МЕРОПРИЯТИЯ, ОПАЗВАНЕ НА ОБЩИНСКИ ИМОТИ И ВЕЩИ, ПРЕДНАЗНАЧЕНИ ЗА ОБЩО ПОЛЗВАНЕ И ШУМА В ЖИЛИЩНИ СГРАДИ НА ТЕРИТОРИЯТА НА СТОЛИЧНА ОБЩИНА","https://www.ciela.net/svobodna-zona-normativi/view/2137234172/naredba-na-stolichen-obshtinski-savet-za-reda-i-usloviyata-za-provezhdane-na-masovi-meropriyatiya-opazvane-na-obshtinski-imoti-i-veshti-prednaznacheni-za-obshto-polzvane-i-shuma-v-zhilishtni-sgradi-na-teritoriyata-na-stolichna-obshtina"
"НАРЕДБА № 9 ОТ 26 ЮНИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИИТЕ ""БИОЛОГИЧНО РАСТЕНИЕВЪДСТВО"" И ""БИОЛОГИЧНО ПЧЕЛАРСТВО"", ВКЛЮЧЕНИ В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕТО НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2023 - 2027 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137234388/naredba-%E2%84%96-9-ot-26-yuni-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsiite-"
"НАРЕДБА № 10 ОТ 27 ЮНИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИИТЕ В ОБЛАСТТА НА ОКОЛНАТА СРЕДА И КЛИМАТА И ХУМАННО ОТНОШЕНИЕ КЪМ ЖИВОТНИТЕ, ВКЛЮЧЕНИ В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕТО НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2023-2","https://www.ciela.net/svobodna-zona-normativi/view/2137234391/naredba-%E2%84%96-10-ot-27-yuni-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsiite-v-oblastta-na-okolnata-sreda-i-klimata-i-humanno-otnoshenie-kam-zhivotnite-vklyucheni-v-strategicheskiya-plan-za-razvitieto-na-zemedelieto-i-selskite-rayoni-za-perioda-2023-2"
"НАРЕДБА № 19 ОТ 6 ЮЛИ 2023 Г. ЗА ФУНКЦИОНИРАНЕ НА ЕДИННАТА СИСТЕМА ЗА ГРАЖДАНСКО И ВОЕННО УПРАВЛЕНИЕ НА ВЪЗДУШНОТО ПРОСТРАНСТВО","https://www.ciela.net/svobodna-zona-normativi/view/2137234838/naredba-%E2%84%96-19-ot-6-yuli-2023-g-za-funktsionirane-na-edinnata-sistema-za-grazhdansko-i-voenno-upravlenie-na-vazdushnoto-prostranstvo"
"НАРЕДБА № Н-11 ОТ 10 ЮЛИ 2023 Г. ЗА УСЛОВИЯТА, РАЗМЕРИТЕ И РЕДА ЗА ИЗПЛАЩАНЕ НА ДОПЪЛНИТЕЛНИ ВЪЗНАГРАЖДЕНИЯ ПРИ ИЗПЪЛНЕНИЕ НА ВОЕННАТА СЛУЖБА НА ВОЕННОСЛУЖЕЩИТЕ ОТ СЛУЖБА ""ВОЕННА ПОЛИЦИЯ""","https://www.ciela.net/svobodna-zona-normativi/view/2137234999/naredba-%E2%84%96-n-11-ot-10-yuli-2023-g-za-usloviyata-razmerite-i-reda-za-izplashtane-na-dopalnitelni-vaznagrazhdeniya-pri-izpalnenie-na-voennata-sluzhba-na-voennosluzheshtite-ot-sluzhba-"
"НАРЕДБА № Н-2 ОТ 12 ЮЛИ 2023 Г. ЗА ДЕЙНОСТИ ПО АСИСТИРАНА РЕПРОДУКЦИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137235067/naredba-%E2%84%96-n-2-ot-12-yuli-2023-g-za-deynosti-po-asistirana-reproduktsiya"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА ИЗВЪРШВАНЕ НА ПРОВЕРКИ НА ПЪТНАТА ИНФРАСТРУКТУРА ОТ ДЪРЖАВНА АГЕНЦИЯ ""БЕЗОПАСНОСТ НА ДВИЖЕНИЕТО ПО ПЪТИЩАТА""","https://www.ciela.net/svobodna-zona-normativi/view/2137235069/naredba-za-usloviyata-i-reda-za-izvarshvane-na-proverki-na-patnata-infrastruktura-ot-darzhavna-agentsiya-"
"НАРЕДБА № 11 ОТ 28 ЮЛИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА СПЕШНА ФИНАНСОВА ПОМОЩ НА ЗЕМЕДЕЛСКИ СТОПАНИ, ОТГЛЕЖДАЩИ СЛЪНЧОГЛЕД","https://www.ciela.net/svobodna-zona-normativi/view/2137235204/naredba-%E2%84%96-11-ot-28-yuli-2023-g-za-usloviyata-i-reda-za-predostavyane-na-speshna-finansova-pomosht-na-zemedelski-stopani-otglezhdashti-slanchogled"
"НАРЕДБА ЗА ОПРЕДЕЛЯНЕ НА УСЛОВИЯТА И ПРАВИЛАТА ЗА ПРЕДОСТАВЯНЕ НА ПОДКРЕПА ЧРЕЗ ФИНАНСОВИ ИНСТРУМЕНТИ, КОМБИНИРАНЕТО НА ФИНАНСОВИ ИНСТРУМЕНТИ С БЕЗВЪЗМЕЗДНА ФИНАНСОВА ПОМОЩ, ИЗПЪЛНЕНИЕТО НА ФИНАНСОВИТЕ ИНСТРУМЕНТИ И ПРАВИЛАТА ЗА УПРАВЛЕНИЕ И КОНТРОЛ","https://www.ciela.net/svobodna-zona-normativi/view/2137235205/naredba-za-opredelyane-na-usloviyata-i-pravilata-za-predostavyane-na-podkrepa-chrez-finansovi-instrumenti-kombiniraneto-na-finansovi-instrumenti-s-bezvazmezdna-finansova-pomosht-izpalnenieto-na-finansovite-instrumenti-i-pravilata-za-upravlenie-i-kontrol"
"НАРЕДБА № 1 ОТ 27 ЮЛИ 2023 Г. ЗА ВОДЕНЕТО НА РЕГИСТЪРА НА СИГНАЛИТЕ ПО ЧЛ. 18 ОТ ЗАКОНА ЗА ЗАЩИТА НА ЛИЦАТА, ПОДАВАЩИ СИГНАЛИ ИЛИ ПУБЛИЧНО ОПОВЕСТЯВАЩИ ИНФОРМАЦИЯ ЗА НАРУШЕНИЯ И ЗА ПРЕПРАЩАНЕ НА ВЪТРЕШНИ СИГНАЛИ КЪМ КОМИСИЯТА ЗА ЗАЩИТА НА ЛИЧНИТЕ ДАН","https://www.ciela.net/svobodna-zona-normativi/view/2137235274/naredba-%E2%84%96-1-ot-27-yuli-2023-g-za-vodeneto-na-registara-na-signalite-po-chl-18-ot-zakona-za-zashtita-na-litsata-podavashti-signali-ili-publichno-opovestyavashti-informatsiya-za-narusheniya-i-za-preprashtane-na-vatreshni-signali-kam-komisiyata-za-zashtita-na-lichnite-dan"
"НАРЕДБА НА СТОЛИЧЕН ОБЩИНСКИ СЪВЕТ ЗА ПРОУЧВАНЕ, АНАЛИЗ И СИМУЛАЦИЯ НА ТРАНСПОРТНОТО ОБСЛУЖВАНЕ В СТОЛИЧНА ОБЩИНА","https://www.ciela.net/svobodna-zona-normativi/view/2137235283/naredba-na-stolichen-obshtinski-savet-za-prouchvane-analiz-i-simulatsiya-na-transportnoto-obsluzhvane-v-stolichna-obshtina"
"НАРЕДБА ЗА АДМИНИСТРИРАНЕ НА НЕРЕДНОСТИ ПО ЕВРОПЕЙСКИТЕ ФОНДОВЕ ПРИ СПОДЕЛЕНО УПРАВЛЕНИЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137235416/naredba-za-administrirane-na-nerednosti-po-evropeyskite-fondove-pri-spodeleno-upravlenie"
"НАРЕДБА № 12 ОТ 23 АВГУСТ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА УПОТРЕБА НА ПРОДУКТИ ЗА РАСТИТЕЛНА ЗАЩИТА","https://www.ciela.net/svobodna-zona-normativi/view/2137235625/naredba-%E2%84%96-12-ot-23-avgust-2023-g-za-usloviyata-i-reda-za-upotreba-na-produkti-za-rastitelna-zashtita"
"НАРЕДБА № РД-06-10 ОТ 24 АВГУСТ 2023 Г. ЗА ОПРЕДЕЛЯНЕ НА ИЗИСКВАНИЯТА КЪМ КВАЛИФИКАЦИЯТА НА ЛИЦАТА ПО ЧЛ. 14, АЛ. 1, Т. 4 - 7 ОТ ЗАКОНА ЗА ОРЪЖИЯТА, БОЕПРИПАСИТЕ, ВЗРИВНИТЕ ВЕЩЕСТВА И ПИРОТЕХНИЧЕСКИТЕ ИЗДЕЛИЯ, С КОИТО ТРЯБВА ДА РАЗПОЛАГАТ СТРАТЕГИЧЕС","https://www.ciela.net/svobodna-zona-normativi/view/2137235799/naredba-%E2%84%96-rd-06-10-ot-24-avgust-2023-g-za-opredelyane-na-iziskvaniyata-kam-kvalifikatsiyata-na-litsata-po-chl-14-al-1-t-4---7-ot-zakona-za-orazhiyata-boepripasite-vzrivnite-veshtestva-i-pirotehnicheskite-izdeliya-s-koito-tryabva-da-razpolagat-strategiches"
"НАРЕДБА № 13 ОТ 1 СЕПТЕМВРИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРИЛАГАНЕ НА ИНТЕРВЕНЦИИ ОТ СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕ НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2023 - 2027 Г. В СЕКТОРИТЕ ""ПЛОДОВЕ И ЗЕЛЕНЧУЦИ"" И ""МЛЯКО И МЛЕЧНИ ПРОДУКТИ""","https://www.ciela.net/svobodna-zona-normativi/view/2137236043/naredba-%E2%84%96-13-ot-1-septemvri-2023-g-za-usloviyata-i-reda-za-prilagane-na-interventsii-ot-strategicheskiya-plan-za-razvitie-na-zemedelieto-i-selskite-rayoni-za-perioda-2023---2027-g-v-sektorite-"
"НАРЕДБА № 2 ОТ 7 СЕПТЕМВРИ 2023 Г. ЗА ПРИЕМАНЕ НА ФАРМАКО-ТЕРАПЕВТИЧНО РЪКОВОДСТВО ПО КАРДИОЛОГИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137236525/naredba-%E2%84%96-2-ot-7-septemvri-2023-g-za-priemane-na-farmako-terapevtichno-rakovodstvo-po-kardiologiya"
"НАРЕДБА № 14 ОТ 11 СЕПТЕМВРИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ НА ФИНАНСОВА ПОМОЩ ПО ИНТЕРВЕНЦИИТЕ В ЛОЗАРО-ВИНАРСКИЯ СЕКТОР, ВКЛЮЧЕНИ В СТРАТЕГИЧЕСКИЯ ПЛАН ЗА РАЗВИТИЕ НА ЗЕМЕДЕЛИЕТО И СЕЛСКИТЕ РАЙОНИ ЗА ПЕРИОДА 2023 - 2027 ГОДИНА","https://www.ciela.net/svobodna-zona-normativi/view/2137236526/naredba-%E2%84%96-14-ot-11-septemvri-2023-g-za-usloviyata-i-reda-za-predostavyane-na-finansova-pomosht-po-interventsiite-v-lozaro-vinarskiya-sektor-vklyucheni-v-strategicheskiya-plan-za-razvitie-na-zemedelieto-i-selskite-rayoni-za-perioda-2023---2027-godina"
"НАРЕДБА № 16 ОТ 27 СЕПТЕМВРИ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""РАБОТНИК В РАСТЕНИЕВЪДСТВОТО""","https://www.ciela.net/svobodna-zona-normativi/view/2137236853/naredba-%E2%84%96-16-ot-27-septemvri-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № Н-5 ОТ 29 СЕПТЕМВРИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ОСЪЩЕСТВЯВАНЕ НА ФИСКАЛЕН КОНТРОЛ ВЪРХУ ДВИЖЕНИЕТО НА СТОКИ С ВИСОК ФИСКАЛЕН РИСК НА ТЕРИТОРИЯТА НА РЕПУБЛИКА БЪЛГАРИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137236859/naredba-%E2%84%96-n-5-ot-29-septemvri-2023-g-za-usloviyata-i-reda-za-osashtestvyavane-na-fiskalen-kontrol-varhu-dvizhenieto-na-stoki-s-visok-fiskalen-risk-na-teritoriyata-na-republika-balgariya"
"НАРЕДБА № 8121з-1537 ОТ 25 СЕПТЕМВРИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ОПРЕДЕЛЯНЕ НА ПСИХОЛОГИЧНАТА ПРИГОДНОСТ НА ДЪРЖАВНИТЕ СЛУЖИТЕЛИ В МИНИСТЕРСТВОТО НА ВЪТРЕШНИТЕ РАБОТИ","https://www.ciela.net/svobodna-zona-normativi/view/2137236967/naredba-%E2%84%96-8121z-1537-ot-25-septemvri-2023-g-za-usloviyata-i-reda-za-opredelyane-na-psihologichnata-prigodnost-na-darzhavnite-sluzhiteli-v-ministerstvoto-na-vatreshnite-raboti"
"НАРЕДБА № 1 ОТ 6 ОКТОМВРИ 2023 Г. ЗА ФИНАНСОВО ПОДПОМАГАНЕ НА ИЗГРАЖДАНЕТО И ОБНОВЯВАНЕТО НА СПОРТНИ ОБЕКТИ - ДЪРЖАВНА И ОБЩИНСКА СОБСТВЕНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2137237235/naredba-%E2%84%96-1-ot-6-oktomvri-2023-g-za-finansovo-podpomagane-na-izgrazhdaneto-i-obnovyavaneto-na-sportni-obekti---darzhavna-i-obshtinska-sobstvenost"
"НАРЕДБА ЗА ОФОРМЯНЕ, ПОДАВАНЕ И РАЗГЛЕЖДАНЕ НА ЗАЯВКИ ЗА ПАТЕНТИ ЗА ИЗОБРЕТЕНИЯ И ПОЛЕЗНИ МОДЕЛИ","https://www.ciela.net/svobodna-zona-normativi/view/2137237410/naredba-za-oformyane-podavane-i-razglezhdane-na-zayavki-za-patenti-za-izobreteniya-i-polezni-modeli"
"НАРЕДБА ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ И ИЗПЛАЩАНЕ НА СРЕДСТВА ОТ ДЪРЖАВНИЯ БЮДЖЕТ ЗА КОМПЕНСИРАНЕ НА РАЗХОДИТЕ, ИЗВЪРШЕНИ ОТ РОДИТЕЛИТЕ ЗА ОТГЛЕЖДАНЕ, ВЪЗПИТАНИЕ И ОБУЧЕНИЕ НА ДЕЦАТА, КОИТО НЕ СА ПРИЕТИ В ОБЩИНСКИ ДЕТСКИ ЯСЛИ ИЛИ ЯСЛЕНИ ГРУПИ В","https://www.ciela.net/svobodna-zona-normativi/view/2137237525/naredba-za-usloviyata-i-reda-za-predostavyane-i-izplashtane-na-sredstva-ot-darzhavniya-byudzhet-za-kompensirane-na-razhodite-izvarsheni-ot-roditelite-za-otglezhdane-vazpitanie-i-obuchenie-na-detsata-koito-ne-sa-prieti-v-obshtinski-detski-yasli-ili-yasleni-grupi-v"
"НАРЕДБА № 9 ОТ 30 ОКТОМВРИ 2023 Г. ЗА УСЛОВИЯТА И РЕДА ЗА ПРЕДОСТАВЯНЕ ОТ ВИСШИЯ СЪДЕБЕН СЪВЕТ НА ИНФОРМАЦИЯТА ПО ЧЛ. 24, ПАРАГРАФ 2 ОТ РЕГЛАМЕНТ (ЕС) 2015/848 НА ЕВРОПЕЙСКИЯ ПАРЛАМЕНТ И НА СЪВЕТА ОТ 20 МАЙ 2015 Г. ОТНОСНО ПРОИЗВОДСТВОТО ПО НЕСЪСТОЯТ","https://www.ciela.net/svobodna-zona-normativi/view/2137237732/naredba-%E2%84%96-9-ot-30-oktomvri-2023-g-za-usloviyata-i-reda-za-predostavyane-ot-visshiya-sadeben-savet-na-informatsiyata-po-chl-24-paragraf-2-ot-reglament-(es)-2015/848-na-evropeyskiya-parlament-i-na-saveta-ot-20-may-2015-g-otnosno-proizvodstvoto-po-nesastoyat"
"НАРЕДБА № РД-02-20-1 ОТ 26 ОКТОМВРИ 2023 Г. ЗА ИЗПЪЛНЕНИЕ И ПРИЕМАНЕ НА ЗЕМНИ РАБОТИ, ЗЕМНИ СЪОРЪЖЕНИЯ, ЗЕМНА ОСНОВА И ФУНДАМЕНТИ","https://www.ciela.net/svobodna-zona-normativi/view/2137237786/naredba-%E2%84%96-rd-02-20-1-ot-26-oktomvri-2023-g-za-izpalnenie-i-priemane-na-zemni-raboti-zemni-saorazheniya-zemna-osnova-i-fundamenti"
"НАРЕДБА № 10 ОТ 30 ОКТОМВРИ 2023 Г. ЗА ПОДБОРА, СТАТУТА И ДЕЙНОСТТА НА МЕДИАТОРИТЕ В СЪДЕБНИТЕ ЦЕНТРОВЕ ПО МЕДИАЦИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137237787/naredba-%E2%84%96-10-ot-30-oktomvri-2023-g-za-podbora-statuta-i-deynostta-na-mediatorite-v-sadebnite-tsentrove-po-mediatsiya"
"НАРЕДБА № 11 ОТ 30 ОКТОМВРИ 2023 Г. ЗА СТРУКТУРАТА И ОРГАНИЗАЦИЯТА НА ДЕЙНОСТТА НА СЪДЕБНИТЕ ЦЕНТРОВЕ ПО МЕДИАЦИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137237788/naredba-%E2%84%96-11-ot-30-oktomvri-2023-g-za-strukturata-i-organizatsiyata-na-deynostta-na-sadebnite-tsentrove-po-mediatsiya"
"НАРЕДБА № 17 ОТ 3 НОЕМВРИ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""МЕХАТРОНИКА""","https://www.ciela.net/svobodna-zona-normativi/view/2137237870/naredba-%E2%84%96-17-ot-3-noemvri-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
"НАРЕДБА № 18 ОТ 3 НОЕМВРИ 2023 Г. ЗА ПРИДОБИВАНЕ НА КВАЛИФИКАЦИЯ ПО ПРОФЕСИЯТА ""РАСТЕНИЕВЪД""","https://www.ciela.net/svobodna-zona-normativi/view/2137237999/naredba-%E2%84%96-18-ot-3-noemvri-2023-g-za-pridobivane-na-kvalifikatsiya-po-profesiyata-"
